db_id,artistName,albumName,trackName,id,albumID,uri,duration_ms
13371,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Almost to the Guys!,3nVfeoR3BDeBqZhkxZTwFp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3nVfeoR3BDeBqZhkxZTwFp,17851
13372,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),NOW'S YOUR CHANCE TO BE A,4RZCenPPiY28As8ZzeMYyv,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:4RZCenPPiY28As8ZzeMYyv,67273
13373,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Ferris Wheel,7JGkl7TSwWcVlwtDuoHDLj,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7JGkl7TSwWcVlwtDuoHDLj,79200
13374,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Dialtone,5Z4bnMj3gxU2a07jaiRwzs,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5Z4bnMj3gxU2a07jaiRwzs,44308
13375,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),KEYGEN,4GyPLAUgO1JdKe48giXBQo,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:4GyPLAUgO1JdKe48giXBQo,15238
13376,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Digital Roots,21JQ1y4y0tBSwSJv0zV9K7,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:21JQ1y4y0tBSwSJv0zV9K7,33812
13377,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),A CYBER'S WORLD?,0BE2Lbu4GgcCT6kgB1tDTc,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0BE2Lbu4GgcCT6kgB1tDTc,166154
13378,Toby Fox,DELTARUNE Chapter 1 (Original Game Soundtrack),Before the Story,4AwX5ALZ1RxU9x29ispTyS,6putGW0KxGMrgTZzplp2pF,spotify:track:4AwX5ALZ1RxU9x29ispTyS,88615
13379,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Deal Gone Wrong,6pZ84L82buMFjAqev002Tv,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6pZ84L82buMFjAqev002Tv,31327
13380,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),A CYBER'S WORLD?,0BE2Lbu4GgcCT6kgB1tDTc,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0BE2Lbu4GgcCT6kgB1tDTc,166154
13381,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Dialtone,5Z4bnMj3gxU2a07jaiRwzs,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5Z4bnMj3gxU2a07jaiRwzs,44308
13382,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),When I Get Happy I Dance Like This,5ZBgN5tJHXUxQLv40xGe39,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5ZBgN5tJHXUxQLv40xGe39,19200
13383,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Courage (Game Over),1RDnckI3aDh19h9TJAUm3N,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1RDnckI3aDh19h9TJAUm3N,52043
13384,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Powers Combined,0t71OmjPF5oYOigH9p0AER,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0t71OmjPF5oYOigH9p0AER,16457
13385,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Lost Girl,4OaDjTKDu5wNML5Ia1AqOI,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:4OaDjTKDu5wNML5Ia1AqOI,80000
13386,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Knock You Down !!,7ARvBQv5g2gDmBGXM6VDCR,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7ARvBQv5g2gDmBGXM6VDCR,146462
13387,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Berdly (Rejected Concept),3iJ2NyNrbp3WD1cXpEHMwp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3iJ2NyNrbp3WD1cXpEHMwp,20400
13388,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Acid Tunnel of Love,3M1Xiw8PplJsehXCUdlGi2,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3M1Xiw8PplJsehXCUdlGi2,90462
13389,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Girl Next Door,3elKCP0PpuipOtLn7K8FXT,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3elKCP0PpuipOtLn7K8FXT,54698
13390,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Bluebird of Misfortune,3XfcINMr19vye9Imaazx0T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3XfcINMr19vye9Imaazx0T,49500
13391,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Berdly,3GtA0wC7ZV1LtiaKVcFARJ,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3GtA0wC7ZV1LtiaKVcFARJ,46020
13392,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Spamton,1dWgRROqpijnPVQS0LNJMf,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1dWgRROqpijnPVQS0LNJMf,42947
13393,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Cool Mixtape,5UDxDGERH44CfeecPnpPLY,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5UDxDGERH44CfeecPnpPLY,26667
13394,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Chill Jailbreak Alarm to Study and Relax to,3RhudFHKBLdUqcwTwRWSfm,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3RhudFHKBLdUqcwTwRWSfm,24000
13395,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),HEY EVERY !,3FwU0oJcpuWnu0eECt65jC,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3FwU0oJcpuWnu0eECt65jC,18916
13396,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Cyber Battle (Solo),6VpzCI5KbudaEYSKPNwzY1,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6VpzCI5KbudaEYSKPNwzY1,107520
13397,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),A Simple Diversion,7CaYooLVhBdkhRjSHrntgD,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7CaYooLVhBdkhRjSHrntgD,31322
13398,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Holiday Studio,67ER6SEIRevkaLsLhJCVzZ,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:67ER6SEIRevkaLsLhJCVzZ,68870
13399,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),You Can Always Come Home,2Rf33bpATyDiqTGm0NvlNb,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:2Rf33bpATyDiqTGm0NvlNb,100800
13400,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Glow,0wntsmQSoI55KsAD56KEAq,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0wntsmQSoI55KsAD56KEAq,77315
13401,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Queen,1K45maA9jDR1kBRpojtPmO,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1K45maA9jDR1kBRpojtPmO,120000
13402,Toby Fox,DELTARUNE Chapter 1 (Original Game Soundtrack),Rude Buster,322mgWaD4DetiHmoDVlwWc,6putGW0KxGMrgTZzplp2pF,spotify:track:322mgWaD4DetiHmoDVlwWc,75429
13403,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Until Next Time,4O0JVgOSsdJrj6Tao1ViEY,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:4O0JVgOSsdJrj6Tao1ViEY,62072
13404,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Cool Beat,1GDlWTtvFLS0ii1lNeG8lL,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1GDlWTtvFLS0ii1lNeG8lL,17455
13405,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Elegant Entrance,0v32fKwN5VpiZYEW9bwcmI,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0v32fKwN5VpiZYEW9bwcmI,78000
13406,Toby Fox,Pinocchio,A Real Boy!,2ok2k9RZWB9cZexVjIRp1q,5zsAzctyWGNrchLWXFvKgz,spotify:track:2ok2k9RZWB9cZexVjIRp1q,101747
13407,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Glow,0wntsmQSoI55KsAD56KEAq,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0wntsmQSoI55KsAD56KEAq,77315
13408,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Cool Beat,1GDlWTtvFLS0ii1lNeG8lL,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1GDlWTtvFLS0ii1lNeG8lL,17455
13409,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Mini Studio,2Y5yRdf42KyABdwUaafUgp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:2Y5yRdf42KyABdwUaafUgp,51724
13410,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),My Castle Town,6g0y8cpi8c9eCPfz5XvW5T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6g0y8cpi8c9eCPfz5XvW5T,127555
13411,The Longest Johns,Between Wind And Water,Off To Sea,4UIrHCB53oLV58ylcsdFxf,0czdThetfLyCdGpAF2dRqR,spotify:track:4UIrHCB53oLV58ylcsdFxf,271000
13412,The Longest Johns,Between Wind And Water,Mingulay Boat Song,42ytqbbaAAVEWRYgbiCyBk,0czdThetfLyCdGpAF2dRqR,spotify:track:42ytqbbaAAVEWRYgbiCyBk,221000
13413,Toby Fox,UNDERTALE Soundtrack,sans.,26lWYpgbcknITI0Fy1eZDs,2M2Ae2SvZe3fmzUtlVOV5Z,spotify:track:26lWYpgbcknITI0Fy1eZDs,50625
13414,The Longest Johns,Between Wind And Water,Woodpile,7zhvwzlv5bORD82kiGxmyw,0czdThetfLyCdGpAF2dRqR,spotify:track:7zhvwzlv5bORD82kiGxmyw,126000
13415,The Dreadnoughts,Cyder Punks Unite,Sally Brown,7hToIMqJUBHPOhU2O9p1Oi,40TD3t0i1dHDZyM8rkSnTn,spotify:track:7hToIMqJUBHPOhU2O9p1Oi,97941
13416,Great Big Sea,Play,General Taylor,1UqXxYdgot3eqmrzMt0HFb,0aDWCrEQxS7RH66v20qezy,spotify:track:1UqXxYdgot3eqmrzMt0HFb,176400
13417,Sea of Thieves,"Shanty Selects, Vol. 1 (Original Game Soundtrack)",Grogg Mayles,0kHvdb6ziEmzlnN9jnnLXz,1dGCQcUtOUTNvbkFd1A6J2,spotify:track:0kHvdb6ziEmzlnN9jnnLXz,112839
13418,Great Big Sea,XX,Gideon Brown,0LKwP6JNN5r63dEYzRzn8p,1ipvJTbk5ySPniqapRTrsn,spotify:track:0LKwP6JNN5r63dEYzRzn8p,174253
13419,The Dreadnoughts,Polka's Not Dead,Randy Dandy-Oh,7f2vcDjWjVqkENE38q7vxJ,5V7rg6LPNl4TgqiGzA4kZH,spotify:track:7f2vcDjWjVqkENE38q7vxJ,119653
13420,Michiel Schrey,Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack],Fish in the Sea,4gofFADVe6CBXoNQHuxwiF,2lMgz2BBwwzkc9ZfNB9zYi,spotify:track:4gofFADVe6CBXoNQHuxwiF,89253
13421,The Dreadnoughts,Uncle Touchy Goes to College,The Cruel Wars,6BadR8UdEijDv01ZafyO62,3AtaamrqosM5VdORJN2WR9,spotify:track:6BadR8UdEijDv01ZafyO62,187755
13422,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),"It's Pronounced ""Rules""",6zOVVoWfAnRMj5XfcvUoyF,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6zOVVoWfAnRMj5XfcvUoyF,61241
13423,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Attack of the Killer Queen,1K45maA9jDR1kBRpojtPmO,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1K45maA9jDR1kBRpojtPmO,120000
13424,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),WELCOME TO THE CITY,30hbRoex1LUK0fShzTLR1C,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:30hbRoex1LUK0fShzTLR1C,114005
13425,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Digital Roots,21JQ1y4y0tBSwSJv0zV9K7,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:21JQ1y4y0tBSwSJv0zV9K7,33812
13426,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Smart Race,1GdTlOlPxxXhuA1Z4Tbf5H,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1GdTlOlPxxXhuA1Z4Tbf5H,66108
13427,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Berdly,3GtA0wC7ZV1LtiaKVcFARJ,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3GtA0wC7ZV1LtiaKVcFARJ,46020
13428,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Bluebird of Misfortune,3XfcINMr19vye9Imaazx0T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3XfcINMr19vye9Imaazx0T,49500
13429,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),When I Get Happy I Dance Like This,5ZBgN5tJHXUxQLv40xGe39,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5ZBgN5tJHXUxQLv40xGe39,19200
13430,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Dialtone,5Z4bnMj3gxU2a07jaiRwzs,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:5Z4bnMj3gxU2a07jaiRwzs,44308
13431,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Pandora Palace,7tNsMfItoswjCO5oOQgbBB,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7tNsMfItoswjCO5oOQgbBB,99600
13432,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Queen,1K45maA9jDR1kBRpojtPmO,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1K45maA9jDR1kBRpojtPmO,120000
13433,Toby Fox,DELTARUNE Chapter 1 (Original Game Soundtrack),Rude Buster,322mgWaD4DetiHmoDVlwWc,6putGW0KxGMrgTZzplp2pF,spotify:track:322mgWaD4DetiHmoDVlwWc,75429
13434,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Almost to the Guys!,3nVfeoR3BDeBqZhkxZTwFp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3nVfeoR3BDeBqZhkxZTwFp,17851
13435,Toby Fox,Pinocchio,A Real Boy!,2ok2k9RZWB9cZexVjIRp1q,5zsAzctyWGNrchLWXFvKgz,spotify:track:2ok2k9RZWB9cZexVjIRp1q,101747
13436,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Powers Combined,0t71OmjPF5oYOigH9p0AER,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0t71OmjPF5oYOigH9p0AER,16457
13437,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),My Castle Town,6g0y8cpi8c9eCPfz5XvW5T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6g0y8cpi8c9eCPfz5XvW5T,127555
13438,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),You Can Always Come Home,2Rf33bpATyDiqTGm0NvlNb,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:2Rf33bpATyDiqTGm0NvlNb,100800
13439,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Courage (Game Over),1RDnckI3aDh19h9TJAUm3N,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1RDnckI3aDh19h9TJAUm3N,52043
13440,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Cool Beat,1GDlWTtvFLS0ii1lNeG8lL,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1GDlWTtvFLS0ii1lNeG8lL,17455
13441,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Powers Combined,0t71OmjPF5oYOigH9p0AER,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0t71OmjPF5oYOigH9p0AER,16457
13442,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Courage (Game Over),1RDnckI3aDh19h9TJAUm3N,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1RDnckI3aDh19h9TJAUm3N,52043
13443,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Sound Studio,51XshBkYoRNSL5iRQD1SJF,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:51XshBkYoRNSL5iRQD1SJF,68870
13444,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Ferris Wheel,7JGkl7TSwWcVlwtDuoHDLj,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7JGkl7TSwWcVlwtDuoHDLj,79200
13445,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),HEY EVERY !,3FwU0oJcpuWnu0eECt65jC,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3FwU0oJcpuWnu0eECt65jC,18916
13446,The Dreadnoughts,Polka's Not Dead,Randy Dandy-Oh,7f2vcDjWjVqkENE38q7vxJ,5V7rg6LPNl4TgqiGzA4kZH,spotify:track:7f2vcDjWjVqkENE38q7vxJ,119653
13447,The Longest Johns,Commodore 1864,Randy Dandy-O,77pf3ACXabnCxlMj9OIl7f,4zQAW12WQeDWvanDAr5et8,spotify:track:77pf3ACXabnCxlMj9OIl7f,113766
13448,Michiel Schrey,Assassin's Creed 4: Black Flag (The Complete Edition) [Original Game Soundtrack],Running Down to Cuba,3nUgmDWwwmHAbGXZoaeZdz,7G0O4t6PMa6bcOLc3KgztU,spotify:track:3nUgmDWwwmHAbGXZoaeZdz,89880
13449,Sean Dagher,"Assassin's Creed 4: Black Flag (Sea Shanty Edition, Vol. 2) [Original Game Soundtrack]",Drunken Sailor,0mGVZddgCy1jYBnWvKCV8H,3xIHHyUh7RTAzLzXUzksBB,spotify:track:0mGVZddgCy1jYBnWvKCV8H,89520
13450,Great Big Sea,XX,Gideon Brown,0LKwP6JNN5r63dEYzRzn8p,1ipvJTbk5ySPniqapRTrsn,spotify:track:0LKwP6JNN5r63dEYzRzn8p,174253
13451,Great Big Sea,XX,Gideon Brown,0LKwP6JNN5r63dEYzRzn8p,1ipvJTbk5ySPniqapRTrsn,spotify:track:0LKwP6JNN5r63dEYzRzn8p,174253
13452,Great Big Sea,XX,Gideon Brown,0LKwP6JNN5r63dEYzRzn8p,1ipvJTbk5ySPniqapRTrsn,spotify:track:0LKwP6JNN5r63dEYzRzn8p,174253
13453,Toby Fox,Pinocchio,A Real Boy!,2ok2k9RZWB9cZexVjIRp1q,5zsAzctyWGNrchLWXFvKgz,spotify:track:2ok2k9RZWB9cZexVjIRp1q,101747
13454,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Queen,1K45maA9jDR1kBRpojtPmO,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1K45maA9jDR1kBRpojtPmO,120000
13455,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Elegant Entrance,0v32fKwN5VpiZYEW9bwcmI,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0v32fKwN5VpiZYEW9bwcmI,78000
13456,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Giga Size,7gRPYFtMaq0KIOO7vIxCLd,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7gRPYFtMaq0KIOO7vIxCLd,107520
13457,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Spamton,1dWgRROqpijnPVQS0LNJMf,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:1dWgRROqpijnPVQS0LNJMf,42947
13458,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Faint Glow,0wntsmQSoI55KsAD56KEAq,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0wntsmQSoI55KsAD56KEAq,77315
13459,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Chill Jailbreak Alarm to Study and Relax to,3RhudFHKBLdUqcwTwRWSfm,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3RhudFHKBLdUqcwTwRWSfm,24000
13460,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Pandora Palace,7tNsMfItoswjCO5oOQgbBB,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7tNsMfItoswjCO5oOQgbBB,99600
13461,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),HEY EVERY !,3FwU0oJcpuWnu0eECt65jC,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3FwU0oJcpuWnu0eECt65jC,18916
13462,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),A Simple Diversion,7CaYooLVhBdkhRjSHrntgD,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7CaYooLVhBdkhRjSHrntgD,31322
13463,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),My Castle Town,6g0y8cpi8c9eCPfz5XvW5T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6g0y8cpi8c9eCPfz5XvW5T,127555
13464,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Almost to the Guys!,3nVfeoR3BDeBqZhkxZTwFp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3nVfeoR3BDeBqZhkxZTwFp,17851
13465,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Acid Tunnel of Love,3M1Xiw8PplJsehXCUdlGi2,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:3M1Xiw8PplJsehXCUdlGi2,90462
13466,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Mini Studio,2Y5yRdf42KyABdwUaafUgp,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:2Y5yRdf42KyABdwUaafUgp,51724
13467,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Digital Roots,21JQ1y4y0tBSwSJv0zV9K7,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:21JQ1y4y0tBSwSJv0zV9K7,33812
13468,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),A CYBER'S WORLD?,0BE2Lbu4GgcCT6kgB1tDTc,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:0BE2Lbu4GgcCT6kgB1tDTc,166154
13469,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),You Can Always Come Home,2Rf33bpATyDiqTGm0NvlNb,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:2Rf33bpATyDiqTGm0NvlNb,100800
13470,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),The Dark Truth,49vU3wEaRNGzZIy1TATOlW,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:49vU3wEaRNGzZIy1TATOlW,72000
13471,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),Knock You Down !!,7ARvBQv5g2gDmBGXM6VDCR,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:7ARvBQv5g2gDmBGXM6VDCR,146462
13472,The Longest Johns,Commodore 1864,Haul Away Joe - Chiptune,3jep525EbQW54Skils2we1,4zQAW12WQeDWvanDAr5et8,spotify:track:3jep525EbQW54Skils2we1,127435
13473,Mariah Carey,The Emancipation of Mimi,Mine Again,38eXybknveyZKLQVA9vMps,43iBTEWECK7hSnE0p6GgNo,spotify:track:38eXybknveyZKLQVA9vMps,241693
13474,Masego,Studying Abroad: Extended Stay,Mystery Lady,0bkTdkWwGk3OGFX0afD3Wj,1S0yIZRDiFmqCQyTIEV175,spotify:track:0bkTdkWwGk3OGFX0afD3Wj,228453
13475,Masego,Studying Abroad: Extended Stay,Mystery Lady,0bkTdkWwGk3OGFX0afD3Wj,1S0yIZRDiFmqCQyTIEV175,spotify:track:0bkTdkWwGk3OGFX0afD3Wj,228453
13476,Starbomb,The Tryforce,Welcome to the Mario Party,32YH38VAxq1MpPw8jNGbJD,4ll1nIdxAdmQGZuHFCwLeh,spotify:track:32YH38VAxq1MpPw8jNGbJD,177262
13477,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),"It's Pronounced ""Rules""",6zOVVoWfAnRMj5XfcvUoyF,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6zOVVoWfAnRMj5XfcvUoyF,61241
13478,Pentatonix,Pentatonix (Deluxe Version),If I Ever Fall In Love (feat. Jason Derulo),3vaWsG3oKZt0bSra2p5c5R,6qf9tE8pNRW0kX1Cucrixr,spotify:track:3vaWsG3oKZt0bSra2p5c5R,194053
13479,Pentatonix,Pentatonix (Deluxe Version),If I Ever Fall In Love (feat. Jason Derulo),3vaWsG3oKZt0bSra2p5c5R,6qf9tE8pNRW0kX1Cucrixr,spotify:track:3vaWsG3oKZt0bSra2p5c5R,194053
13480,ZYTOKINE,POP ICON,Ten Desires feat. aki,6GY9PFSq2Ee2SNdGA9anZC,2THiFuRv65Ekt6vyggouIY,spotify:track:6GY9PFSq2Ee2SNdGA9anZC,314173
13481,The Longest Johns,Commodore 1864,Moby Duck - Chiptune,3qULE6kpcRM4LSHF6dPHVr,4zQAW12WQeDWvanDAr5et8,spotify:track:3qULE6kpcRM4LSHF6dPHVr,167998
13482,Panic! At The Disco,A Fever You Can't Sweat Out,"Build God, Then We'll Talk",4rstj4vgkFq49R2VV0fbxX,2YeOhhJg3OWpN0F1VYPxtW,spotify:track:4rstj4vgkFq49R2VV0fbxX,220720
13483,Gawr Gura,REFLECT,REFLECT,0B96zn11fA3apNGZqERmPO,1lHZW9pX9v8lofTrhXo9MN,spotify:track:0B96zn11fA3apNGZqERmPO,247680
13484,DEV,The Night The Sun Came Up,In The Dark,1pbHy9VBpSyZh56xuujZz0,7dlFcF17qY2IGoaAsdwRnt,spotify:track:1pbHy9VBpSyZh56xuujZz0,226227
13485,Eva Noblezada,Hadestown (Original Broadway Cast Recording),Any Way the Wind Blows,0HZq47ubBTbuUUPGSueUOh,1J1yxODbNlqKbwRqJxYJUP,spotify:track:0HZq47ubBTbuUUPGSueUOh,225805
13486,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,1ibMPNtcyEwFFwtnVvmve1,5PpN4ODODnj5Bc7SlpUng4,spotify:track:1ibMPNtcyEwFFwtnVvmve1,142027
13487,Thomas Sanders,Friends on the Other Side (Disney Villain Mash-Up),Friends on the Other Side (Disney Villain Mash-Up),0oMVoAauSms81XHnI3BAP5,1dMtl4dJcLu0Al4SCPhpDb,spotify:track:0oMVoAauSms81XHnI3BAP5,186058
13488,Elliott Yamin,Elliott Yamin,Wait for You,0U969xYNlAyfzi8P1TaO7u,4G390E1M4qCVxgAcbYaFwu,spotify:track:0U969xYNlAyfzi8P1TaO7u,261320
13489,上海アリス幻樂団,東方花映塚 ~ Phantasmagoria of Flower View. サウンドトラック,フラワリングナイト,3n9o8d0A6HeqLlLW7Cv8WQ,0WPNOS97NDynqWkiH0vQAB,spotify:track:3n9o8d0A6HeqLlLW7Cv8WQ,275681
